Tc-95m,1.10E-09,4.80E-10,1.17E-07,1.00E-04,1.60E-02
Tc-96,7.00E-10,8.40E-10,3.88E-07,4.00E-05,1.60E-02
Tc-96m,6.80E-12,1.00E-11,1.60E-08,3.00E-06,1.60E-02
Tc-97,2.90E-10,7.30E-11,1.70E-08,4.00E-06,1.60E-02
Tc-97m,1.50E-09,5.60E-10,1.40E-08,3.00E-05,1.60E-02
Tc-98,6.40E-09,1.80E-09,2.15E-07,2.00E-03,1.60E-02
Tc-99,2.40E-09,6.60E-10,1.00E-09,1.00E-03,1.60E-02
Tc-99m,1.10E-11,2.00E-11,2.20E-08,3.00E-04,1.60E-02
Te-116,6.50E-11,1.60E-10,3.30E-08,8.00E-06,1.60E-02
Te-119m,6.30E-10,8.30E-10,1.00E-09,1.00E-06,1.60E-02
Te-121,5.20E-10,4.40E-10,1.04E-07,2.00E-05,1.60E-02
Te-121m,3.50E-09,1.60E-09,4.30E-08,2.00E-04,1.60E-02
Te-123,1.40E-09,5.80E-10,1.70E-08,2.00E-06,1.60E-02
Te-123m,2.50E-09,1.20E-09,3.20E-08,4.00E-04,1.60E-02
Te-125m,1.80E-09,9.30E-10,2.70E-08,5.00E-04,1.60E-02
Te-127,8.60E-11,1.80E-10,1.00E-09,1.00E-03,1.60E-02
Te-127m,5.60E-09,2.30E-09,9.00E-09,4.00E-05,1.60E-02
Te-129,2.40E-11,5.30E-11,1.20E-08,1.00E-03,1.60E-02
Te-129m,6.80E-09,3.70E-09,1.10E-08,6.00E-04,1.60E-02
Te-131,1.80E-10,3.10E-10,6.70E-08,2.00E-03,1.60E-02
Te-131m,2.50E-09,3.40E-09,2.08E-07,2.00E-03,1.60E-02
Te-132,3.80E-09,3.80E-09,5.00E-08,7.00E-04,1.60E-02
Te-133,3.80E-11,7.70E-11,1.51E-07,1.00E-03,1.60E-02
Te-133m,1.70E-10,3.10E-10,3.44E-07,1.00E-03,1.60E-02
Te-134,4.60E-11,8.60E-11,1.42E-07,2.00E-03,1.60E-02
Th-226,9.40E-09,3.30E-10,2.00E-09,1.00E-04,1.60E-02
Th-227,4.30E-06,1.30E-08,2.30E-08,2.00E-04,1.60E-02
Th-228,8.80E-05,2.70E-07,2.00E-09,3.00E-06,1.60E-02
Th-229,3.50E-04,2.40E-04,2.70E-08,3.00E-04,1.60E-02
Th-230,5.30E-05,3.50E-07,1.00E-09,3.00E-06,1.60E-02
Th-231,2.60E-10,4.40E-10,1.90E-08,7.00E-04,1.60E-02
Th-232,2.20E-04,1.80E-06,1.00E-09,3.00E-06,1.60E-02
Th-234,1.00E-08,5.30E-09,8.00E-09,1.00E-03,1.60E-02
Ti-44,2.70E-07,7.40E-09,2.60E-08,2.00E-06,1.60E-02
Ti-45,5.30E-11,1.40E-10,1.36E-07,1.00E-03,1.60E-02
Tl-194,2.60E-12,7.90E-12,1.25E-07,9.00E-05,1.60E-02
Tl-194m,1.30E-11,3.90E-11,3.68E-07,7.00E-04,1.60E-02
Tl-195,1.30E-11,2.70E-11,1.59E-07,2.00E-04,1.60E-02
Tl-197,1.30E-11,2.10E-11,6.50E-08,3.00E-04,1.60E-02
Tl-198,4.30E-11,7.10E-11,2.80E-07,1.00E-04,1.60E-02
Tl-198m,5.30E-11,5.30E-11,1.88E-07,2.00E-03,1.60E-02
Tl-199,1.80E-11,2.40E-11,4.20E-08,6.00E-04,1.60E-02
Tl-200,1.20E-10,1.80E-10,1.98E-07,1.00E-04,1.60E-02
Tl-201,5.60E-11,7.60E-11,1.80E-08,1.00E-04,1.60E-02
Tl-202,2.50E-10,3.80E-10,7.70E-08,6.00E-05,1.60E-02
Tl-204,5.70E-10,7.90E-10,1.00E-09,1.00E-03,1.60E-02
Tl-209,0,0,2.96E-07,1.00E-03,1.60E-02
Tm-162,5.90E-12,2.80E-11,2.61E-07,3.00E-04,1.60E-02
Tm-166,9.30E-11,3.00E-10,2.70E-07,2.00E-04,1.60E-02
Tm-167,8.40E-10,8.30E-10,2.90E-08,2.00E-03,1.60E-02
Tm-170,7.10E-09,2.10E-09,1.00E-09,1.00E-03,1.60E-02
Tm-171,1.60E-09,1.60E-10,1.00E-09,1.00E-06,1.60E-02
Tm-172,1.50E-09,2.40E-09,6.90E-08,1.00E-03,1.60E-02
Tm-173,1.30E-10,3.50E-10,6.30E-08,1.00E-03,1.60E-02
Tm-175,6.50E-12,2.70E-11,1.60E-07,2.00E-03,1.60E-02
U-230,5.30E-06,1.10E-07,3.00E-09,6.00E-06,1.60E-02
U-231,3.60E-10,4.10E-10,3.20E-08,1.00E-05,1.60E-02
U-232,1.80E-04,1.30E-07,2.00E-09,6.00E-06,1.60E-02
U-233,3.70E-05,2.90E-08,1.00E-09,2.00E-06,1.60E-02
U-234,3.60E-05,2.80E-08,2.00E-09,3.00E-06,1.60E-02
U-235,3.30E-05,2.70E-08,2.80E-08,1.00E-04,1.60E-02
U-236,3.40E-05,2.70E-08,2.00E-09,1.00E-06,1.60E-02
U-237,1.10E-09,1.20E-09,3.70E-08,1.00E-03,1.60E-02
U-238,3.20E-05,2.60E-08,2.00E-09,1.00E-06,1.60E-02
U-239,1.10E-11,2.90E-11,1.20E-08,1.00E-03,1.60E-02
U-240,6.40E-10,1.30E-09,9.00E-09,1.00E-03,1.60E-02
V-47,2.00E-11,5.80E-11,1.56E-07,1.00E-03,1.60E-02
V-48,2.90E-09,2.50E-09,4.32E-07,9.00E-04,1.60E-02
V-49,9.50E-11,2.30E-11,1.00E-09,1.00E-06,1.60E-02
W-176,2.70E-11,1.20E-10,3.60E-08,2.00E-05,1.60E-02
W-177,1.60E-11,5.90E-11,1.40E-07,3.00E-04,1.60E-02
W-178,6.50E-11,3.40E-10,2.40E-08,2.00E-05,1.60E-02
W-179,9.70E-13,3.00E-12,1.90E-08,1.00E-05,1.60E-02
W-181,3.20E-11,1.10E-10,9.00E-09,7.00E-06,1.60E-02
W-185,1.50E-10,7.80E-10,1.00E-09,1.00E-03,1.60E-02
W-187,1.80E-10,8.40E-10,7.50E-08,2.00E-03,1.60E-02
W-188,8.40E-10,4.00E-09,1.00E-09,1.00E-03,1.60E-02
Xe-122,0.00E+00,0.00E+00,2.84E-07,8.00E-04,1.60E-02
Xe-123,0.00E+00,0.00E+00,1.07E-07,8.00E-04,1.60E-02
Xe-125,0.00E+00,0.00E+00,6.00E-08,3.00E-04,1.60E-02
Xe-127,0.00E+00,0.00E+00,5.90E-08,4.00E-04,1.60E-02
Xe-129m,0.00E+00,0.00E+00,3.00E-08,3.00E-03,1.60E-02
Xe-131m,0.00E+00,0.00E+00,1.20E-08,3.00E-03,1.60E-02
Xe-133,0.00E+00,0.00E+00,1.60E-08,1.00E-03,1.60E-02
Xe-133m,0.00E+00,0.00E+00,1.60E-08,2.00E-03,1.60E-02
Xe-135,0.00E+00,0.00E+00,4.00E-08,2.00E-03,1.60E-02
Xe-135m,0.00E+00,0.00E+00,6.90E-08,2.00E-04,1.60E-02
Xe-137,0.00E+00,0.00E+00,1.17E-03,2.00E-06,1.60E-02
Xe-138,0.00E+00,0.00E+00,1.66E-07,1.00E-03,1.60E-02
Y-86,4.40E-10,1.00E-09,5.15E-07,5.00E-04,1.60E-02
Y-86m,2.60E-11,5.90E-11,3.40E-08,2.00E-04,1.60E-02
Y-87,5.10E-10,7.20E-10,8.00E-08,2.00E-05,1.60E-02
Y-88,7.30E-09,1.50E-09,8.30E-07,4.00E-05,1.60E-02
Y-90,2.70E-09,3.90E-09,7.00E-09,1.00E-03,1.60E-02
Y-90m,1.50E-10,2.30E-10,9.98E-08,2.00E-04,1.60E-02
Y-91,1.40E-08,3.70E-09,1.00E-09,1.00E-03,1.60E-02
Y-91m,1.00E-11,1.10E-11,8.20E-08,7.00E-05,1.60E-02
Y-92,2.00E-10,4.70E-10,5.46E-07,1.00E-03,1.60E-02
Y-93,5.80E-10,1.20E-09,9.80E-08,1.00E-03,1.60E-02
Y-94,1.90E-11,7.90E-11,1.11E-03,9.00E-04,1.60E-02
Y-95,1.00E-11,4.60E-11,1.22E-03,1.00E-03,1.60E-02
Yb-162,6.10E-12,2.10E-11,2.70E-08,6.00E-05,1.60E-02
Yb-166,8.50E-10,1.30E-09,2.20E-08,1.00E-05,1.60E-02
Yb-167,2.40E-12,6.70E-12,5.30E-08,2.00E-04,1.60E-02
Yb-169,2.30E-09,1.00E-09,6.10E-08,1.00E-03,1.60E-02
Yb-175,5.10E-10,6.50E-10,7.00E-09,1.00E-03,1.60E-02
Yb-177,3.90E-11,8.30E-11,2.80E-08,1.00E-03,1.60E-02
Yb-178,4.30E-11,9.00E-11,6.00E-09,1.00E-03,1.60E-02
Zn-62,5.60E-10,9.50E-10,3.19E-07,1.00E-03,1.60E-02
Zn-63,2.20E-11,7.30E-11,1.75E-07,1.00E-03,1.60E-02
Zn-65,5.30E-09,3.70E-09,8.60E-08,4.00E-05,1.60E-02
Zn-69,1.10E-11,2.70E-11,1.00E-09,1.00E-03,1.60E-02
Zn-69m,2.30E-10,3.70E-10,6.70E-08,7.00E-05,1.60E-02
Zn-71m,1.00E-10,2.30E-10,2.40E-07,1.00E-03,1.60E-02
Zn-72,1.50E-09,1.80E-09,2.60E-08,9.00E-04,1.60E-02
Zr-79,1.20E-09,2.50E-09,2.70E-08,1.00E-03,1.60E-02
Zr-86,6.10E-10,1.10E-09,6.90E-08,1.00E-04,1.60E-02
Zr-88,6.20E-09,4.10E-10,7.60E-08,5.00E-05,1.60E-02
Zr-89,6.80E-10,9.90E-10,1.82E-07,4.00E-04,1.60E-02
Zr-93,4.30E-08,3.00E-10,1.00E-09,1.00E-06,1.60E-02
Zr-95,6.40E-09,1.20E-09,1.12E-07,1.00E-03,1.60E-02
